from	to	source	database
CXCL12	ESR1	ppi_lr_go	ppi_prediction_go
IGF1	ESR1	ppi_lr_go	ppi_prediction_go
TFF1	ESR1	ppi_lr_go	ppi_prediction_go
FGF8	AR	ppi_lr_go	ppi_prediction_go
WISP2	AR	ppi_lr_go	ppi_prediction_go
WNT5A	GPC4	ppi_lr_go	ppi_prediction_go
WNT8A	FRZB	ppi_lr_go	ppi_prediction_go
WNT3A	GPC4	ppi_lr_go	ppi_prediction_go
TIMP1	GNRHR	ppi_lr_go	ppi_prediction_go
SCG2	GNRHR	ppi_lr_go	ppi_prediction_go
IL16	GRIN2A	ppi_lr_go	ppi_prediction_go
MAPT	EGFR	ppi_lr_go	ppi_prediction_go
MAPT	CALM1	ppi_lr_go	ppi_prediction_go
MAPT	PRNP	ppi_lr_go	ppi_prediction_go
ANGPTL3	ITGB3	ppi_lr_go	ppi_prediction_go
ANGPTL3	ITGAV	ppi_lr_go	ppi_prediction_go
IL16	GRIN2B	ppi_lr_go	ppi_prediction_go
IL16	GRIN2D	ppi_lr_go	ppi_prediction_go
GRN	TNFRSF1B	ppi_lr_go	ppi_prediction_go
FBN1	ITGB3	ppi_lr_go	ppi_prediction_go
FBN1	ITGAV	ppi_lr_go	ppi_prediction_go
LGALS3	ITGB4	ppi_lr_go	ppi_prediction_go
HMGB2	PGR	ppi_lr_go	ppi_prediction_go
LGALS3	EGFR	ppi_lr_go	ppi_prediction_go
CMTM8	EGFR	ppi_lr_go	ppi_prediction_go
AIMP1	MCC	ppi_lr_go	ppi_prediction_go
SFRP2	BMPR1A	ppi_lr_go	ppi_prediction_go
TGFB2	ENG	ppi_lr_go	ppi_prediction_go
TGFB2	VTN	ppi_lr_go	ppi_prediction_go
TSLP	PRNP	ppi_lr_go	ppi_prediction_go
LGALS3	FCGR2A	ppi_lr_go	ppi_prediction_go
GHRL	TBXA2R	ppi_lr_go	ppi_prediction_go
JAG1	CD46	ppi_lr_go	ppi_prediction_go
BMP7	ENG	ppi_lr_go	ppi_prediction_go
LGALS3	SPN	ppi_lr_go	ppi_prediction_go
LGALS3	TFRC	ppi_lr_go	ppi_prediction_go
LGALS3	CUBN	ppi_lr_go	ppi_prediction_go
IL16	FCGR1A	ppi_lr_go	ppi_prediction_go
IL16	KCNJ10	ppi_lr_go	ppi_prediction_go
BMP7	TRIM27	ppi_lr_go	ppi_prediction_go
IL1F10	IL1R1	ppi_lr_go	ppi_prediction_go
FGF2	VTN	ppi_lr_go	ppi_prediction_go
HGF	VTN	ppi_lr_go	ppi_prediction_go
CXCL5	PIGR	ppi_lr_go	ppi_prediction_go
RABEP1	KCNH1	ppi_lr_go	ppi_prediction_go
OSGIN1	FGFR4	ppi_lr_go	ppi_prediction_go
SCGB3A1	FGFR4	ppi_lr_go	ppi_prediction_go
GHRL	PTGER3	ppi_lr_go	ppi_prediction_go
FGF13	PRNP	ppi_lr_go	ppi_prediction_go
VEGFA	VTN	ppi_lr_go	ppi_prediction_go
FLRT3	ADGRL3	ppi_lr_go	ppi_prediction_go
NAMPT	ADORA2A	ppi_lr_go	ppi_prediction_go
SECTM1	CD7	ppi_lr_go	ppi_prediction_go
AVP	GPR25	ppi_lr_go	ppi_prediction_go
POMC	GPR25	ppi_lr_go	ppi_prediction_go
CGA	GPR25	ppi_lr_go	ppi_prediction_go
TSHB	GPR25	ppi_lr_go	ppi_prediction_go
FSHB	GPR25	ppi_lr_go	ppi_prediction_go
LHB	GPR25	ppi_lr_go	ppi_prediction_go
CALCA	GPR25	ppi_lr_go	ppi_prediction_go
PTH	GPR25	ppi_lr_go	ppi_prediction_go
GCG	GPR25	ppi_lr_go	ppi_prediction_go
VIP	GPR25	ppi_lr_go	ppi_prediction_go
GHRH	GPR25	ppi_lr_go	ppi_prediction_go
RLN2	GPR25	ppi_lr_go	ppi_prediction_go
CRH	GPR25	ppi_lr_go	ppi_prediction_go
GIP	GPR25	ppi_lr_go	ppi_prediction_go
SCT	GPR25	ppi_lr_go	ppi_prediction_go
CALCB	GPR25	ppi_lr_go	ppi_prediction_go
IAPP	GPR25	ppi_lr_go	ppi_prediction_go
PTHLH	GPR25	ppi_lr_go	ppi_prediction_go
ADCYAP1	GPR25	ppi_lr_go	ppi_prediction_go
ADM	GPR25	ppi_lr_go	ppi_prediction_go
INSL3	GPR25	ppi_lr_go	ppi_prediction_go
ADM2	GPR25	ppi_lr_go	ppi_prediction_go
RLN3	GPR25	ppi_lr_go	ppi_prediction_go
TNFSF9	TLR4	ppi_lr_go	ppi_prediction_go
CORT	GRM8	ppi_lr_go	ppi_prediction_go
CCL21	GRM8	ppi_lr_go	ppi_prediction_go
CXCL11	GRM8	ppi_lr_go	ppi_prediction_go
CCL25	GRM8	ppi_lr_go	ppi_prediction_go
CXCL13	GRM8	ppi_lr_go	ppi_prediction_go
AGT	GRM8	ppi_lr_go	ppi_prediction_go
C5	GRM8	ppi_lr_go	ppi_prediction_go
POMC	GRM8	ppi_lr_go	ppi_prediction_go
PENK	GRM8	ppi_lr_go	ppi_prediction_go
PDYN	GRM8	ppi_lr_go	ppi_prediction_go
PPY	GRM8	ppi_lr_go	ppi_prediction_go
NPY	GRM8	ppi_lr_go	ppi_prediction_go
PPBP	GRM8	ppi_lr_go	ppi_prediction_go
PF4	GRM8	ppi_lr_go	ppi_prediction_go
CXCL10	GRM8	ppi_lr_go	ppi_prediction_go
SAA1	GRM8	ppi_lr_go	ppi_prediction_go
PYY	GRM8	ppi_lr_go	ppi_prediction_go
CCL5	GRM8	ppi_lr_go	ppi_prediction_go
CXCL2	GRM8	ppi_lr_go	ppi_prediction_go
CXCL3	GRM8	ppi_lr_go	ppi_prediction_go
PMCH	GRM8	ppi_lr_go	ppi_prediction_go
GAL	GRM8	ppi_lr_go	ppi_prediction_go
CXCL5	GRM8	ppi_lr_go	ppi_prediction_go
CXCL12	GRM8	ppi_lr_go	ppi_prediction_go
SST	GRM8	ppi_lr_go	ppi_prediction_go
CCL20	GRM8	ppi_lr_go	ppi_prediction_go
CXCL6	GRM8	ppi_lr_go	ppi_prediction_go
CXCL9	GRM8	ppi_lr_go	ppi_prediction_go
PNOC	GRM8	ppi_lr_go	ppi_prediction_go
RLN3	GRM8	ppi_lr_go	ppi_prediction_go
CCL19	GRM8	ppi_lr_go	ppi_prediction_go
CXCL16	GRM8	ppi_lr_go	ppi_prediction_go
CCL28	GRM8	ppi_lr_go	ppi_prediction_go
APLN	GRM8	ppi_lr_go	ppi_prediction_go
CCL27	GRM8	ppi_lr_go	ppi_prediction_go
INSL5	GRM8	ppi_lr_go	ppi_prediction_go
NPFF	P2RY10	ppi_lr_go	ppi_prediction_go
HCRT	P2RY10	ppi_lr_go	ppi_prediction_go
UTS2	P2RY10	ppi_lr_go	ppi_prediction_go
F2	P2RY10	ppi_lr_go	ppi_prediction_go
AGT	P2RY10	ppi_lr_go	ppi_prediction_go
GNRH1	P2RY10	ppi_lr_go	ppi_prediction_go
OXT	P2RY10	ppi_lr_go	ppi_prediction_go
AVP	P2RY10	ppi_lr_go	ppi_prediction_go
GCG	P2RY10	ppi_lr_go	ppi_prediction_go
GAST	P2RY10	ppi_lr_go	ppi_prediction_go
EDN1	P2RY10	ppi_lr_go	ppi_prediction_go
CCK	P2RY10	ppi_lr_go	ppi_prediction_go
GRP	P2RY10	ppi_lr_go	ppi_prediction_go
NMB	P2RY10	ppi_lr_go	ppi_prediction_go
SAA1	P2RY10	ppi_lr_go	ppi_prediction_go
EDN3	P2RY10	ppi_lr_go	ppi_prediction_go
PMCH	P2RY10	ppi_lr_go	ppi_prediction_go
TRH	P2RY10	ppi_lr_go	ppi_prediction_go
EDN2	P2RY10	ppi_lr_go	ppi_prediction_go
NTS	P2RY10	ppi_lr_go	ppi_prediction_go
XCL1	P2RY10	ppi_lr_go	ppi_prediction_go
PROK1	P2RY10	ppi_lr_go	ppi_prediction_go
QRFP	P2RY10	ppi_lr_go	ppi_prediction_go
UTS2B	P2RY10	ppi_lr_go	ppi_prediction_go
XCL2	P2RY10	ppi_lr_go	ppi_prediction_go
GHRL	P2RY10	ppi_lr_go	ppi_prediction_go
NPFF	FFAR1	ppi_lr_go	ppi_prediction_go
HCRT	FFAR1	ppi_lr_go	ppi_prediction_go
UTS2	FFAR1	ppi_lr_go	ppi_prediction_go
F2	FFAR1	ppi_lr_go	ppi_prediction_go
AGT	FFAR1	ppi_lr_go	ppi_prediction_go
GNRH1	FFAR1	ppi_lr_go	ppi_prediction_go
OXT	FFAR1	ppi_lr_go	ppi_prediction_go
AVP	FFAR1	ppi_lr_go	ppi_prediction_go
GCG	FFAR1	ppi_lr_go	ppi_prediction_go
GAST	FFAR1	ppi_lr_go	ppi_prediction_go
EDN1	FFAR1	ppi_lr_go	ppi_prediction_go
CCK	FFAR1	ppi_lr_go	ppi_prediction_go
GRP	FFAR1	ppi_lr_go	ppi_prediction_go
NMB	FFAR1	ppi_lr_go	ppi_prediction_go
SAA1	FFAR1	ppi_lr_go	ppi_prediction_go
EDN3	FFAR1	ppi_lr_go	ppi_prediction_go
PMCH	FFAR1	ppi_lr_go	ppi_prediction_go
TRH	FFAR1	ppi_lr_go	ppi_prediction_go
EDN2	FFAR1	ppi_lr_go	ppi_prediction_go
NTS	FFAR1	ppi_lr_go	ppi_prediction_go
XCL1	FFAR1	ppi_lr_go	ppi_prediction_go
PROK1	FFAR1	ppi_lr_go	ppi_prediction_go
QRFP	FFAR1	ppi_lr_go	ppi_prediction_go
UTS2B	FFAR1	ppi_lr_go	ppi_prediction_go
XCL2	FFAR1	ppi_lr_go	ppi_prediction_go
GHRL	FFAR1	ppi_lr_go	ppi_prediction_go
NPFF	FFAR3	ppi_lr_go	ppi_prediction_go
HCRT	FFAR3	ppi_lr_go	ppi_prediction_go
UTS2	FFAR3	ppi_lr_go	ppi_prediction_go
F2	FFAR3	ppi_lr_go	ppi_prediction_go
AGT	FFAR3	ppi_lr_go	ppi_prediction_go
GNRH1	FFAR3	ppi_lr_go	ppi_prediction_go
OXT	FFAR3	ppi_lr_go	ppi_prediction_go
AVP	FFAR3	ppi_lr_go	ppi_prediction_go
GCG	FFAR3	ppi_lr_go	ppi_prediction_go
GAST	FFAR3	ppi_lr_go	ppi_prediction_go
EDN1	FFAR3	ppi_lr_go	ppi_prediction_go
CCK	FFAR3	ppi_lr_go	ppi_prediction_go
GRP	FFAR3	ppi_lr_go	ppi_prediction_go
NMB	FFAR3	ppi_lr_go	ppi_prediction_go
SAA1	FFAR3	ppi_lr_go	ppi_prediction_go
EDN3	FFAR3	ppi_lr_go	ppi_prediction_go
PMCH	FFAR3	ppi_lr_go	ppi_prediction_go
TRH	FFAR3	ppi_lr_go	ppi_prediction_go
EDN2	FFAR3	ppi_lr_go	ppi_prediction_go
NTS	FFAR3	ppi_lr_go	ppi_prediction_go
XCL1	FFAR3	ppi_lr_go	ppi_prediction_go
PROK1	FFAR3	ppi_lr_go	ppi_prediction_go
QRFP	FFAR3	ppi_lr_go	ppi_prediction_go
UTS2B	FFAR3	ppi_lr_go	ppi_prediction_go
XCL2	FFAR3	ppi_lr_go	ppi_prediction_go
GHRL	FFAR3	ppi_lr_go	ppi_prediction_go
CCL25	GRM6	ppi_lr_go	ppi_prediction_go
CXCL13	GRM6	ppi_lr_go	ppi_prediction_go
AGT	GRM6	ppi_lr_go	ppi_prediction_go
C5	GRM6	ppi_lr_go	ppi_prediction_go
POMC	GRM6	ppi_lr_go	ppi_prediction_go
PENK	GRM6	ppi_lr_go	ppi_prediction_go
PDYN	GRM6	ppi_lr_go	ppi_prediction_go
PPY	GRM6	ppi_lr_go	ppi_prediction_go
NPY	GRM6	ppi_lr_go	ppi_prediction_go
PPBP	GRM6	ppi_lr_go	ppi_prediction_go
PF4	GRM6	ppi_lr_go	ppi_prediction_go
CXCL10	GRM6	ppi_lr_go	ppi_prediction_go
SAA1	GRM6	ppi_lr_go	ppi_prediction_go
PYY	GRM6	ppi_lr_go	ppi_prediction_go
CCL5	GRM6	ppi_lr_go	ppi_prediction_go
CXCL2	GRM6	ppi_lr_go	ppi_prediction_go
CXCL3	GRM6	ppi_lr_go	ppi_prediction_go
PMCH	GRM6	ppi_lr_go	ppi_prediction_go
GAL	GRM6	ppi_lr_go	ppi_prediction_go
CXCL5	GRM6	ppi_lr_go	ppi_prediction_go
CXCL12	GRM6	ppi_lr_go	ppi_prediction_go
SST	GRM6	ppi_lr_go	ppi_prediction_go
CCL20	GRM6	ppi_lr_go	ppi_prediction_go
CXCL6	GRM6	ppi_lr_go	ppi_prediction_go
CXCL9	GRM6	ppi_lr_go	ppi_prediction_go
PNOC	GRM6	ppi_lr_go	ppi_prediction_go
RLN3	GRM6	ppi_lr_go	ppi_prediction_go
CCL19	GRM6	ppi_lr_go	ppi_prediction_go
CXCL16	GRM6	ppi_lr_go	ppi_prediction_go
CCL28	GRM6	ppi_lr_go	ppi_prediction_go
APLN	GRM6	ppi_lr_go	ppi_prediction_go
CCL27	GRM6	ppi_lr_go	ppi_prediction_go
INSL5	GRM6	ppi_lr_go	ppi_prediction_go
HCRT	FFAR2	ppi_lr_go	ppi_prediction_go
UTS2	FFAR2	ppi_lr_go	ppi_prediction_go
F2	FFAR2	ppi_lr_go	ppi_prediction_go
AGT	FFAR2	ppi_lr_go	ppi_prediction_go
GNRH1	FFAR2	ppi_lr_go	ppi_prediction_go
OXT	FFAR2	ppi_lr_go	ppi_prediction_go
AVP	FFAR2	ppi_lr_go	ppi_prediction_go
GCG	FFAR2	ppi_lr_go	ppi_prediction_go
GAST	FFAR2	ppi_lr_go	ppi_prediction_go
EDN1	FFAR2	ppi_lr_go	ppi_prediction_go
CCK	FFAR2	ppi_lr_go	ppi_prediction_go
GRP	FFAR2	ppi_lr_go	ppi_prediction_go
NMB	FFAR2	ppi_lr_go	ppi_prediction_go
SAA1	FFAR2	ppi_lr_go	ppi_prediction_go
EDN3	FFAR2	ppi_lr_go	ppi_prediction_go
PMCH	FFAR2	ppi_lr_go	ppi_prediction_go
TRH	FFAR2	ppi_lr_go	ppi_prediction_go
EDN2	FFAR2	ppi_lr_go	ppi_prediction_go
NTS	FFAR2	ppi_lr_go	ppi_prediction_go
XCL1	FFAR2	ppi_lr_go	ppi_prediction_go
PROK1	FFAR2	ppi_lr_go	ppi_prediction_go
QRFP	FFAR2	ppi_lr_go	ppi_prediction_go
UTS2B	FFAR2	ppi_lr_go	ppi_prediction_go
XCL2	FFAR2	ppi_lr_go	ppi_prediction_go
GHRL	FFAR2	ppi_lr_go	ppi_prediction_go
APOA1	CUBN	ppi_lr_go	ppi_prediction_go
AVP	RAMP3	ppi_lr_go	ppi_prediction_go
POMC	RAMP3	ppi_lr_go	ppi_prediction_go
CGA	RAMP3	ppi_lr_go	ppi_prediction_go
TSHB	RAMP3	ppi_lr_go	ppi_prediction_go
FSHB	RAMP3	ppi_lr_go	ppi_prediction_go
LHB	RAMP3	ppi_lr_go	ppi_prediction_go
CALCA	RAMP3	ppi_lr_go	ppi_prediction_go
PTH	RAMP3	ppi_lr_go	ppi_prediction_go
GCG	RAMP3	ppi_lr_go	ppi_prediction_go
VIP	RAMP3	ppi_lr_go	ppi_prediction_go
GHRH	RAMP3	ppi_lr_go	ppi_prediction_go
RLN2	RAMP3	ppi_lr_go	ppi_prediction_go
CRH	RAMP3	ppi_lr_go	ppi_prediction_go
GIP	RAMP3	ppi_lr_go	ppi_prediction_go
SCT	RAMP3	ppi_lr_go	ppi_prediction_go
CALCB	RAMP3	ppi_lr_go	ppi_prediction_go
IAPP	RAMP3	ppi_lr_go	ppi_prediction_go
PTHLH	RAMP3	ppi_lr_go	ppi_prediction_go
ADCYAP1	RAMP3	ppi_lr_go	ppi_prediction_go
ADM	RAMP3	ppi_lr_go	ppi_prediction_go
INSL3	RAMP3	ppi_lr_go	ppi_prediction_go
ADM2	RAMP3	ppi_lr_go	ppi_prediction_go
RLN3	RAMP3	ppi_lr_go	ppi_prediction_go
WNT2	FZD7	ppi_lr_go	ppi_prediction_go
WNT8B	LRP5	ppi_lr_go	ppi_prediction_go
APOA1	GPC4	ppi_lr_go	ppi_prediction_go
WNT8A	LRP6	ppi_lr_go	ppi_prediction_go
AGT	GABBR2	ppi_lr_go	ppi_prediction_go
C5	GABBR2	ppi_lr_go	ppi_prediction_go
POMC	GABBR2	ppi_lr_go	ppi_prediction_go
PENK	GABBR2	ppi_lr_go	ppi_prediction_go
PDYN	GABBR2	ppi_lr_go	ppi_prediction_go
PPY	GABBR2	ppi_lr_go	ppi_prediction_go
NPY	GABBR2	ppi_lr_go	ppi_prediction_go
PPBP	GABBR2	ppi_lr_go	ppi_prediction_go
PF4	GABBR2	ppi_lr_go	ppi_prediction_go
CXCL10	GABBR2	ppi_lr_go	ppi_prediction_go
SAA1	GABBR2	ppi_lr_go	ppi_prediction_go
PYY	GABBR2	ppi_lr_go	ppi_prediction_go
CCL5	GABBR2	ppi_lr_go	ppi_prediction_go
CXCL2	GABBR2	ppi_lr_go	ppi_prediction_go
CXCL3	GABBR2	ppi_lr_go	ppi_prediction_go
PMCH	GABBR2	ppi_lr_go	ppi_prediction_go
GAL	GABBR2	ppi_lr_go	ppi_prediction_go
CXCL5	GABBR2	ppi_lr_go	ppi_prediction_go
CXCL12	GABBR2	ppi_lr_go	ppi_prediction_go
SST	GABBR2	ppi_lr_go	ppi_prediction_go
CCL20	GABBR2	ppi_lr_go	ppi_prediction_go
CXCL6	GABBR2	ppi_lr_go	ppi_prediction_go
CXCL9	GABBR2	ppi_lr_go	ppi_prediction_go
PNOC	GABBR2	ppi_lr_go	ppi_prediction_go
RLN3	GABBR2	ppi_lr_go	ppi_prediction_go
CCL19	GABBR2	ppi_lr_go	ppi_prediction_go
CXCL16	GABBR2	ppi_lr_go	ppi_prediction_go
CCL28	GABBR2	ppi_lr_go	ppi_prediction_go
APLN	GABBR2	ppi_lr_go	ppi_prediction_go
CCL27	GABBR2	ppi_lr_go	ppi_prediction_go
INSL5	GABBR2	ppi_lr_go	ppi_prediction_go
NRG1	ADGRL1	ppi_lr_go	ppi_prediction_go
AGT	S1PR2	ppi_lr_go	ppi_prediction_go
C5	S1PR2	ppi_lr_go	ppi_prediction_go
POMC	S1PR2	ppi_lr_go	ppi_prediction_go
PENK	S1PR2	ppi_lr_go	ppi_prediction_go
PDYN	S1PR2	ppi_lr_go	ppi_prediction_go
PPY	S1PR2	ppi_lr_go	ppi_prediction_go
NPY	S1PR2	ppi_lr_go	ppi_prediction_go
PPBP	S1PR2	ppi_lr_go	ppi_prediction_go
PF4	S1PR2	ppi_lr_go	ppi_prediction_go
CXCL10	S1PR2	ppi_lr_go	ppi_prediction_go
SAA1	S1PR2	ppi_lr_go	ppi_prediction_go
PYY	S1PR2	ppi_lr_go	ppi_prediction_go
CCL5	S1PR2	ppi_lr_go	ppi_prediction_go
CXCL2	S1PR2	ppi_lr_go	ppi_prediction_go
CXCL3	S1PR2	ppi_lr_go	ppi_prediction_go
PMCH	S1PR2	ppi_lr_go	ppi_prediction_go
GAL	S1PR2	ppi_lr_go	ppi_prediction_go
CXCL5	S1PR2	ppi_lr_go	ppi_prediction_go
CXCL12	S1PR2	ppi_lr_go	ppi_prediction_go
SST	S1PR2	ppi_lr_go	ppi_prediction_go
CCL20	S1PR2	ppi_lr_go	ppi_prediction_go
CXCL6	S1PR2	ppi_lr_go	ppi_prediction_go
CXCL9	S1PR2	ppi_lr_go	ppi_prediction_go
PNOC	S1PR2	ppi_lr_go	ppi_prediction_go
RLN3	S1PR2	ppi_lr_go	ppi_prediction_go
CCL19	S1PR2	ppi_lr_go	ppi_prediction_go
CXCL16	S1PR2	ppi_lr_go	ppi_prediction_go
CCL28	S1PR2	ppi_lr_go	ppi_prediction_go
APLN	S1PR2	ppi_lr_go	ppi_prediction_go
CCL27	S1PR2	ppi_lr_go	ppi_prediction_go
INSL5	S1PR2	ppi_lr_go	ppi_prediction_go
AGT	S1PR4	ppi_lr_go	ppi_prediction_go
C5	S1PR4	ppi_lr_go	ppi_prediction_go
POMC	S1PR4	ppi_lr_go	ppi_prediction_go
PENK	S1PR4	ppi_lr_go	ppi_prediction_go
PDYN	S1PR4	ppi_lr_go	ppi_prediction_go
PPY	S1PR4	ppi_lr_go	ppi_prediction_go
NPY	S1PR4	ppi_lr_go	ppi_prediction_go
PPBP	S1PR4	ppi_lr_go	ppi_prediction_go
PF4	S1PR4	ppi_lr_go	ppi_prediction_go
CXCL10	S1PR4	ppi_lr_go	ppi_prediction_go
SAA1	S1PR4	ppi_lr_go	ppi_prediction_go
PYY	S1PR4	ppi_lr_go	ppi_prediction_go
CCL5	S1PR4	ppi_lr_go	ppi_prediction_go
CXCL2	S1PR4	ppi_lr_go	ppi_prediction_go
CXCL3	S1PR4	ppi_lr_go	ppi_prediction_go
PMCH	S1PR4	ppi_lr_go	ppi_prediction_go
GAL	S1PR4	ppi_lr_go	ppi_prediction_go
CXCL5	S1PR4	ppi_lr_go	ppi_prediction_go
CXCL12	S1PR4	ppi_lr_go	ppi_prediction_go
SST	S1PR4	ppi_lr_go	ppi_prediction_go
CCL20	S1PR4	ppi_lr_go	ppi_prediction_go
CXCL6	S1PR4	ppi_lr_go	ppi_prediction_go
CXCL9	S1PR4	ppi_lr_go	ppi_prediction_go
PNOC	S1PR4	ppi_lr_go	ppi_prediction_go
RLN3	S1PR4	ppi_lr_go	ppi_prediction_go
CCL19	S1PR4	ppi_lr_go	ppi_prediction_go
CXCL16	S1PR4	ppi_lr_go	ppi_prediction_go
CCL28	S1PR4	ppi_lr_go	ppi_prediction_go
APLN	S1PR4	ppi_lr_go	ppi_prediction_go
CCL27	S1PR4	ppi_lr_go	ppi_prediction_go
INSL5	S1PR4	ppi_lr_go	ppi_prediction_go
GRN	EGFR	ppi_lr_go	ppi_prediction_go
APOA1	LDLR	ppi_lr_go	ppi_prediction_go
EFEMP1	VTN	ppi_lr_go	ppi_prediction_go
WNT5A	CD3D	ppi_lr_go	ppi_prediction_go
HDGF	KRT1	ppi_lr_go	ppi_prediction_go
GRN	NTRK1	ppi_lr_go	ppi_prediction_go
TXLNA	NTRK1	ppi_lr_go	ppi_prediction_go
RABEP1	NTRK1	ppi_lr_go	ppi_prediction_go
RABEP2	NTRK1	ppi_lr_go	ppi_prediction_go
HMGB1	PGR	ppi_lr_go	ppi_prediction_go
GPI	ATP5B	ppi_lr_go	ppi_prediction_go
COPA	ATP5B	ppi_lr_go	ppi_prediction_go
GIP	ADRB2	ppi_lr_go	ppi_prediction_go
SCT	ADRB2	ppi_lr_go	ppi_prediction_go
CALCB	ADRB2	ppi_lr_go	ppi_prediction_go
IAPP	ADRB2	ppi_lr_go	ppi_prediction_go
PTHLH	ADRB2	ppi_lr_go	ppi_prediction_go
ADCYAP1	ADRB2	ppi_lr_go	ppi_prediction_go
ADM	ADRB2	ppi_lr_go	ppi_prediction_go
WNT5A	ADRB2	ppi_lr_go	ppi_prediction_go
INSL3	ADRB2	ppi_lr_go	ppi_prediction_go
ADM2	ADRB2	ppi_lr_go	ppi_prediction_go
RLN3	ADRB2	ppi_lr_go	ppi_prediction_go
SAA1	CHRM2	ppi_lr_go	ppi_prediction_go
PYY	CHRM2	ppi_lr_go	ppi_prediction_go
CCL5	CHRM2	ppi_lr_go	ppi_prediction_go
CXCL2	CHRM2	ppi_lr_go	ppi_prediction_go
CXCL3	CHRM2	ppi_lr_go	ppi_prediction_go
PMCH	CHRM2	ppi_lr_go	ppi_prediction_go
GAL	CHRM2	ppi_lr_go	ppi_prediction_go
WNT5A	CHRM2	ppi_lr_go	ppi_prediction_go
CXCL5	CHRM2	ppi_lr_go	ppi_prediction_go
CXCL12	CHRM2	ppi_lr_go	ppi_prediction_go
SST	CHRM2	ppi_lr_go	ppi_prediction_go
CCL20	CHRM2	ppi_lr_go	ppi_prediction_go
CXCL6	CHRM2	ppi_lr_go	ppi_prediction_go
CXCL9	CHRM2	ppi_lr_go	ppi_prediction_go
PNOC	CHRM2	ppi_lr_go	ppi_prediction_go
RLN3	CHRM2	ppi_lr_go	ppi_prediction_go
CCL19	CHRM2	ppi_lr_go	ppi_prediction_go
CXCL16	CHRM2	ppi_lr_go	ppi_prediction_go
CCL28	CHRM2	ppi_lr_go	ppi_prediction_go
APLN	CHRM2	ppi_lr_go	ppi_prediction_go
CCL27	CHRM2	ppi_lr_go	ppi_prediction_go
INSL5	CHRM2	ppi_lr_go	ppi_prediction_go
SAA1	CHRM4	ppi_lr_go	ppi_prediction_go
PYY	CHRM4	ppi_lr_go	ppi_prediction_go
CCL5	CHRM4	ppi_lr_go	ppi_prediction_go
CXCL2	CHRM4	ppi_lr_go	ppi_prediction_go
CXCL3	CHRM4	ppi_lr_go	ppi_prediction_go
PMCH	CHRM4	ppi_lr_go	ppi_prediction_go
GAL	CHRM4	ppi_lr_go	ppi_prediction_go
CXCL5	CHRM4	ppi_lr_go	ppi_prediction_go
CXCL12	CHRM4	ppi_lr_go	ppi_prediction_go
SST	CHRM4	ppi_lr_go	ppi_prediction_go
CCL20	CHRM4	ppi_lr_go	ppi_prediction_go
CXCL6	CHRM4	ppi_lr_go	ppi_prediction_go
CXCL9	CHRM4	ppi_lr_go	ppi_prediction_go
PNOC	CHRM4	ppi_lr_go	ppi_prediction_go
RLN3	CHRM4	ppi_lr_go	ppi_prediction_go
CCL19	CHRM4	ppi_lr_go	ppi_prediction_go
CXCL16	CHRM4	ppi_lr_go	ppi_prediction_go
CCL28	CHRM4	ppi_lr_go	ppi_prediction_go
APLN	CHRM4	ppi_lr_go	ppi_prediction_go
CCL27	CHRM4	ppi_lr_go	ppi_prediction_go
INSL5	CHRM4	ppi_lr_go	ppi_prediction_go
GIP	ADRB1	ppi_lr_go	ppi_prediction_go
SCT	ADRB1	ppi_lr_go	ppi_prediction_go
CALCB	ADRB1	ppi_lr_go	ppi_prediction_go
IAPP	ADRB1	ppi_lr_go	ppi_prediction_go
PTHLH	ADRB1	ppi_lr_go	ppi_prediction_go
ADCYAP1	ADRB1	ppi_lr_go	ppi_prediction_go
ADM	ADRB1	ppi_lr_go	ppi_prediction_go
INSL3	ADRB1	ppi_lr_go	ppi_prediction_go
ADM2	ADRB1	ppi_lr_go	ppi_prediction_go
RLN3	ADRB1	ppi_lr_go	ppi_prediction_go
IL27	IL6R	ppi_lr_go	ppi_prediction_go
NMB	CHRM5	ppi_lr_go	ppi_prediction_go
SAA1	CHRM5	ppi_lr_go	ppi_prediction_go
EDN3	CHRM5	ppi_lr_go	ppi_prediction_go
PMCH	CHRM5	ppi_lr_go	ppi_prediction_go
TRH	CHRM5	ppi_lr_go	ppi_prediction_go
EDN2	CHRM5	ppi_lr_go	ppi_prediction_go
NTS	CHRM5	ppi_lr_go	ppi_prediction_go
XCL1	CHRM5	ppi_lr_go	ppi_prediction_go
PROK1	CHRM5	ppi_lr_go	ppi_prediction_go
QRFP	CHRM5	ppi_lr_go	ppi_prediction_go
UTS2B	CHRM5	ppi_lr_go	ppi_prediction_go
XCL2	CHRM5	ppi_lr_go	ppi_prediction_go
GHRL	CHRM5	ppi_lr_go	ppi_prediction_go
SAA1	ADRA2A	ppi_lr_go	ppi_prediction_go
PYY	ADRA2A	ppi_lr_go	ppi_prediction_go
CCL5	ADRA2A	ppi_lr_go	ppi_prediction_go
CXCL2	ADRA2A	ppi_lr_go	ppi_prediction_go
CXCL3	ADRA2A	ppi_lr_go	ppi_prediction_go
PMCH	ADRA2A	ppi_lr_go	ppi_prediction_go
GAL	ADRA2A	ppi_lr_go	ppi_prediction_go
CXCL5	ADRA2A	ppi_lr_go	ppi_prediction_go
CXCL12	ADRA2A	ppi_lr_go	ppi_prediction_go
SST	ADRA2A	ppi_lr_go	ppi_prediction_go
